subjCode,Category,Subcategory1,Subcategory2,firstStimPosition,secondStimPosition,pic1,pic2
subjCodes,Boats,aircraftcarrier,battleship,left,right,carriern02687172_1414,battle__b2
subjCodes,Dogs,malamute,schnauzer,left,right,malamute__n02110063_7911_obj1,schnauzer__n02096756_11739_obj1
subjCodes,Dogs,chihuahua,mastiff,left,right,chihuahua__n02085620_1558_obj1,mastiff__n02108254_10994_obj1
subjCodes,Fish,needlefish,pufferfish,left,right,aneed__n02549989_1641,puffer__n02655020_696
subjCodes,Cars,antique,sedan,right,left,antique__n03777568_244,sedan__n04166281_374
subjCodes,Cars,racecar,sedan,right,left,racing__n04037443_63,sedan__n04166281_374
subjCodes,Dogs,schipperke,schnauzer,right,left,schipperke__n02104365_5740_obj1,schnauzer__n02096756_11739_obj1
subjCodes,Trains,commutertrain,inclinerailway,right,left,commuter__n03078802_105,incline__Chattanooga-incline__-Railway-630x420
subjCodes,Cats,abyssinian,egyptian,left,right,abyss__n02124313_1541,egyptian__n02124075_5067
subjCodes,Dogs,chihuahua,schipperke,right,left,chihuahua__n02085620_1558_obj1,schipperke__n02104365_5740_obj1
subjCodes,Planes,glider,gyroplane,right,left,glider__n03439814_16594,gyro__n02759387_17666_obj1
subjCodes,Trains,freighttrain,inclinerailway,right,left,freight__n03394480_943,incline__Chattanooga-incline__-Railway-630x420
subjCodes,Bird,hummingbird,swan,left,right,humming__n01833805_3473,swan__n01858441_679
subjCodes,Fish,clownfish,flyingfish,right,left,clown__fish3,flying__n02550460_5072
